"id","x","y"
1,2.87577520124614,5.04114383879298
2,7.88305135443807,16.0229864180327
3,4.089769218117,7.93284655777162
4,8.83017404004931,17.3128054807009
5,9.40467284293845,17.8577271186119
6,0.455564993899316,0.866102262989711
7,5.28105488047004,9.777205291483
8,8.92419044394046,16.1804389512928
9,5.51435014465824,10.6484737690287
10,4.56614735303447,10.0512913151297
11,9.56833345349878,18.5613199443892
12,4.53334156190977,9.67464744604456
13,6.77570635452867,11.9335300007682
14,5.72633401956409,11.3971060736036
15,1.02924682665616,2.57790085725579
16,8.99824970401824,18.2976527702032
17,2.4608773435466,5.02743088124214
18,0.420595335308462,0.200484662311548
19,3.27920719282702,5.70871003962045
20,9.54503649147227,18.0659441923396
21,8.89539316063747,17.9084329183751
22,6.928034061566,12.9085935089472
23,6.40506813768297,12.3195788316653
24,9.94269776623696,19.6293033402757
25,6.55705799115822,14.9579779875486
26,7.08530468167737,13.5186594616593
27,5.44066024711356,11.116707066512
28,5.9414202044718,11.9608012585073
29,2.8915973729454,4.82133811176067
30,1.47113647311926,2.87096486011492
31,9.63024232536554,20.7050355091544
32,9.02299045119435,18.4974849554679
33,6.90705278422683,13.8553384904466
34,7.95467417687178,15.4868515214039
35,0.246136845089495,-1.56097353136153
36,4.77795971091837,10.6872566352509
37,7.58459537522867,13.7085506795325
38,2.16407935833558,5.0681062275485
39,3.18181007634848,8.27272372191445
40,2.31625785352662,3.18862254608144
41,1.42800022382289,3.55778478302049
42,4.14546335814521,8.02872922688795
43,4.13724326295778,6.70234236677008
44,3.68845450924709,5.86224136471244
45,1.52444747742265,1.44735878127072
46,1.3880606344901,2.2452147468099
47,2.33034099452198,3.19892640404805
48,4.65962450252846,10.0071657780327
49,2.65972640365362,7.41956174783292
50,8.57827715342864,15.8695238308221
51,0.458311666734517,1.70436218094421
52,4.42200074205175,9.61304372510441
53,7.98924845643342,16.3106994918169
54,1.2189925997518,1.42960859122659
55,5.60947983758524,11.0995070685398
56,2.0653138961643,3.85023245715835
57,1.27531650243327,3.11362253808702
58,7.53307864302769,14.6937185299516
59,8.95045359153301,18.8778805697516
60,3.74462775886059,7.11467465995416
61,6.65115194628015,14.3550153581396
62,0.948406609240919,0.847636211815773
63,3.83969637798145,6.4192375112048
64,2.7438364457339,8.72871282641021
65,8.14640038879588,15.8759431894313
66,4.48516341391951,9.26855441937973
67,8.10064353048801,16.8378567350099
68,8.12389509519562,15.7640095646825
69,7.94342321110889,16.4037084665314
70,4.39831687603146,9.165598279448
71,7.54475158639252,14.8741226651434
72,6.29221131559461,12.6497156647145
73,7.10182401351631,14.1695807732942
74,0.00624773325398564,2.14094736552415
75,4.75316574098542,8.76499538569802
76,2.20118885161355,3.30638143615244
77,3.79816537722945,7.63411915362998
78,6.12771003274247,12.5659008149281
79,3.51797909243032,7.47248166377083
80,1.11135424347594,1.76434315424078
81,2.43619472719729,3.80906332042339
82,6.6805558744818,14.6242969250531
83,4.17646779678762,8.00328520562168
84,7.88195834029466,14.8984038179359
85,1.02864644257352,1.82101331620594
86,4.34892741497606,8.50067893560357
87,9.84956979984418,20.809059889402
88,8.93051114398986,17.9457595801769
89,8.86469060787931,18.4834350009431
90,1.75052650272846,3.00176098828466
91,1.30695691565052,2.82835914088263
92,6.53101925039664,12.7373525893024
93,3.43516472261399,6.96491297340155
94,6.56758127966896,12.2397992013604
95,3.20373242488131,5.09666331643465
96,1.87691119266674,5.75103577008144
97,7.82294301316142,16.2465948499953
98,0.935949867125601,0.620628372626257
99,4.6677904156968,8.72441491471318
100,5.11505459900945,9.0446291134216
101,5.9998895926401,14.1985895341639
102,3.32823540316895,7.9688837827714
103,4.88613033667207,9.50711561664778
104,9.54473827499896,19.63267060923
105,4.829023971688,9.24370799545714
106,8.90350222121924,17.3307575478229
107,9.14438186911866,17.5001609003871
108,6.08734982321039,11.5800823789613
109,4.10689776530489,9.86470299794648
110,1.47094690939412,2.88786569370279
111,9.35299803270027,18.8252413018281
112,3.01228899974376,6.26826542908661
113,0.607205715496093,2.44688730947752
114,9.47726940037683,18.4384749698089
115,7.20596273429692,13.4194183182018
116,1.42294295597821,4.52158284435962
117,5.49284656066447,10.5445299044237
118,9.5409123855643,18.3587588011887
119,5.85483353119344,10.4733939435036
120,4.04510281747207,6.80548991262634
121,6.4789347932674,12.3838961072368
122,3.19820617092773,7.01439815902199
123,3.07720010867342,7.26424835627657
124,2.19767631264403,5.10294097912366
125,3.69488865835592,7.02612001961659
126,9.84219203470275,19.7441340067901
127,1.54202300822362,2.37944955276718
128,0.910439998842776,1.10366183611154
129,1.41906907781959,3.72278865461609
130,6.90007101511583,12.7845494516281
131,6.19256483390927,14.340423633311
132,8.91394117148593,17.737562749006
133,6.72999092610553,13.6745206788403
134,7.37077737925574,14.0030270537719
135,5.21135725779459,9.84832582582591
136,6.5983844967559,11.8797528612066
137,8.21805460145697,16.2531838145412
138,7.86281551700085,16.1446134389262
139,9.79821917368099,19.9207426915234
140,4.39431536244228,8.00709423782982
141,3.1170220207423,5.44542207063059
142,4.09474952612072,7.68730033389858
143,0.104671118315309,1.70540290647697
144,1.8384952400811,2.53968685949646
145,8.42729318886995,16.6755347833597
146,2.31161782052368,6.52559746272629
147,2.39099955651909,4.68102422770937
148,0.766911653336138,0.173982602850881
149,2.45723678031936,4.24970412536466
150,7.3213520552963,15.1281640894975
151,8.47453165100887,16.573460430348
152,4.97527267085388,9.38866897815798
153,3.87909029843286,7.41426336273725
154,2.46448994148523,5.01947653010967
155,1.11096461303532,3.82043799721647
156,3.89994435245171,7.71132359276454
157,5.71935313986614,12.5195057758838
158,2.16892762808129,4.96860937181315
159,4.4476800202392,8.78172014497227
160,2.1799066872336,2.8269113715766
161,5.02299563260749,9.52487394766246
162,3.53904571849853,6.58822098385858
163,6.4998515881598,13.0468576090811
164,3.74713956611231,8.79447780989144
165,3.55445380788296,9.40198658959702
166,5.33687945455313,12.22133996809
167,7.40334360394627,14.6735362435636
168,2.21102937823161,2.66553136090559
169,4.1274611861445,7.86614250821726
170,2.65686686849222,5.40294096005773
171,6.29973053466529,13.444474073398
172,1.83828490786254,4.63909778420936
173,8.6364411143586,17.9571916581337
174,7.46568004135042,13.5360857329014
175,6.68284649727866,14.2153360401907
176,6.18017873261124,11.9138002487953
177,3.72238060226664,7.61956390469453
178,5.29835685854778,10.6712648942693
179,8.74682342866436,17.9218136222992
180,5.81750099780038,11.6596769784269
181,8.39767764788121,15.1278801981768
182,3.12448164913803,6.98545926304951
183,7.0829032221809,14.5518330127115
184,2.65017806086689,5.03470449645556
185,5.94343194039539,12.0050083918375
186,4.81289800489321,9.75983465515489
187,2.6503273146227,5.5216740978064
188,5.64590434776619,12.9326548615099
189,9.13188223028556,18.0447140816376
190,9.01874389499426,18.2055531738732
191,2.74166621500626,6.65171630308162
192,3.21482756407931,7.48383615153555
193,9.85640884377062,20.8580807979216
194,6.19993310188875,11.8223982027179
195,9.37314089154825,20.7487645133893
196,4.66532702324912,9.39735491742842
197,4.06832593260333,10.0035037099135
198,6.59230324206874,11.8337037981068
199,1.52346616843715,3.06791592322854
200,5.72867058217525,12.7072557353197
